              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name: Cherrie Pulley
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 16:49:13 (29/9/2025)
DRT4 Serial Number: #3173
Comment: 
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
1	0	0	0	 25.8	  0.0 
2	0	0	1	 29.5	  0.0 
722	0	12	1	104.0	  0.0 
723	0	12	2	125.5	  0.0 
724	0	12	3	114.1	  0.0 
725	0	12	4	100.8	  0.0 
726	0	12	5	 89.1	  0.0 
727	0	12	6	 94.9	  0.0 
728	0	12	7	138.4	  0.0 
729	0	12	8	 98.9	  0.0 
730	0	12	9	177.8	  0.0 
731	0	12	10	140.9	  0.0 
732	0	12	11	160.4	  0.0 
733	0	12	12	226.8	  0.0 
734	0	12	13	203.2	  0.0 
735	0	12	14	195.6	  0.0 
736	0	12	15	165.3	  0.0 
737	0	12	16	126.0	  0.0 
738	0	12	17	115.5	  0.0 
739	0	12	18	 88.8	  0.0 
740	0	12	19	 96.5	  0.0 
741	0	12	20	146.3	  0.0 
742	0	12	21	153.9	  0.0 
743	0	12	22	148.5	  0.0 
744	0	12	23	230.3	  0.0 
745	0	12	24	311.8	  0.0 
746	0	12	25	223.8	  0.0 
747	0	12	26	119.6	  0.0 
748	0	12	27	122.5	  0.0 
749	0	12	28	 86.0	  0.0 
750	0	12	29	 81.5	  0.0 
751	0	12	30	 90.8	  0.0 
752	0	12	31	 65.7	  0.0 
753	0	12	32	 83.1	  0.0 
754	0	12	33	 74.4	  0.0 
755	0	12	34	 72.5	  0.0 
756	0	12	35	211.3	  0.0 
757	0	12	36	254.3	  0.0 
758	0	12	37	203.8	  0.0 
759	0	12	38	113.5	  0.0 
760	0	12	39	111.0	  0.0 
761	0	12	40	 90.6	  0.0 
762	0	12	41	 74.0	  0.0 
763	0	12	42	 71.4	  0.0 
764	0	12	43	 62.6	  0.0 
765	0	12	44	 84.0	  0.0 
766	0	12	45	105.6	  0.0 
767	0	12	46	118.4	  0.0 
768	0	12	47	292.9	  0.0 
769	0	12	48	286.2	  0.0 
770	0	12	49	158.0	  0.0 
771	0	12	50	103.5	  0.0 
772	0	12	51	104.4	  0.0 
773	0	12	52	101.9	  0.0 
774	0	12	53	106.1	  0.0 
775	0	12	54	 84.2	  0.0 
776	0	12	55	 89.2	  0.0 
777	0	12	56	 80.5	  0.0 
778	0	12	57	 89.5	  0.0 
779	0	12	58	234.7	  0.0 
780	0	12	59	284.4	  0.0 
781	0	13	0	218.8	  0.0 
782	0	13	1	140.7	  0.0 
783	0	13	2	133.7	  0.0 
784	0	13	3	119.7	  0.0 
785	0	13	4	 96.2	  0.0 
786	0	13	5	 99.9	  0.0 
787	0	13	6	119.8	  0.0 
788	0	13	7	140.2	  0.0 
789	0	13	8	171.8	  0.0 
790	0	13	9	178.8	  0.0 
791	0	13	10	125.8	  0.0 
792	0	13	11	110.1	  0.0 
793	0	13	12	404.1	  0.0 
794	0	13	13	358.6	  0.0 
795	0	13	14	189.7	  0.0 
796	0	13	15	184.1	  0.0 
797	0	13	16	152.5	  0.0 
798	0	13	17	100.5	  0.0 
799	0	13	18	 86.3	  0.0 
800	0	13	19	 97.6	  0.0 
801	0	13	20	162.7	  0.0 
802	0	13	21	170.3	  0.0 
803	0	13	22	213.2	  0.0 
804	0	13	23	175.0	  0.0 
805	0	13	24	365.5	  0.0 
806	0	13	25	406.3	  0.0 
807	0	13	26	319.3	  0.0 
808	0	13	27	200.0	  0.0 
809	0	13	28	161.8	  0.0 
810	0	13	29	104.1	  0.0 
811	0	13	30	 96.1	  0.0 
812	0	13	31	120.6	  0.0 
813	0	13	32	126.6	  0.0 
814	0	13	33	160.8	  0.0 
815	0	13	34	180.7	  0.0 
816	0	13	35	115.1	  0.0 
817	0	13	36	226.7	  0.0 
818	0	13	37	571.3	  0.0 
819	0	13	38	384.2	  0.0 
820	0	13	39	248.0	  0.0 
821	0	13	40	169.7	  0.0 
822	0	13	41	 93.6	  0.0 
823	0	13	42	 97.7	  0.0 
824	0	13	43	206.4	  0.0 
825	0	13	44	206.3	  0.0 
826	0	13	45	207.3	  0.0 
827	0	13	46	205.5	  0.0 
828	0	13	47	319.9	  0.0 
829	0	13	48	595.0	  0.0 
830	0	13	49	284.3	  0.0 
831	0	13	50	162.1	  0.0 
832	0	13	51	208.4	  0.0 
833	0	13	52	136.5	  0.0 
834	0	13	53	 81.1	  0.0 
835	0	13	54	155.6	  0.0 
836	0	13	55	311.8	  0.0 
837	0	13	56	121.7	  0.0 
838	0	13	57	171.2	  0.0 
839	0	13	58	110.6	  0.0 
840	0	13	59	372.5	  0.0 
841	0	14	0	217.0	  0.0 
842	0	14	1	176.1	  0.0 
843	0	14	2	132.6	  0.0 
844	0	14	3	224.2	  0.0 
845	0	14	4	567.7	  0.0 
846	0	14	5	 47.4	  0.0 
847	0	14	6	  0.0	  0.0 
848	0	14	7	223.5	  0.0 
849	0	14	8	219.6	  0.0 
850	0	14	9	149.2	  0.0 
851	0	14	10	346.7	  0.0 
852	0	14	11	364.8	  0.0 
853	0	14	12	322.8	  0.0 
854	0	14	13	253.2	  0.0 
855	0	14	14	207.5	  0.0 
856	0	14	15	183.4	  0.0 
857	0	14	16	132.7	  0.0 
858	0	14	17	168.7	  0.0 
859	0	14	18	556.4	  0.0 
860	0	14	19	 57.8	  0.0 
861	0	14	20	  0.0	  0.0 
862	0	14	21	194.9	  0.0 
863	0	14	22	233.0	  0.0 
864	0	14	23	382.5	  0.0 
865	0	14	24	360.9	  0.0 
866	0	14	25	264.2	  0.0 
867	0	14	26	238.2	  0.0 
868	0	14	27	113.0	  0.0 
869	0	14	28	184.2	  0.0 
870	0	14	29	294.0	  0.0 
871	0	14	30	 42.2	  0.0 
872	0	14	31	  0.0	  0.0 
873	0	14	32	  0.0	  0.0 
874	0	14	33	101.7	  0.0 
875	0	14	34	273.6	  0.0 
876	0	14	35	264.6	  0.0 
877	0	14	36	196.6	  0.0 
878	0	14	37	269.5	  0.0 
879	0	14	38	178.4	  0.0 
880	0	14	39	146.1	  0.0 
881	0	14	40	203.8	  0.0 
882	0	14	41	 36.6	  0.0 
883	0	14	42	  0.0	  0.0 
884	0	14	43	  0.0	  0.0 
885	0	14	44	  0.0	  0.0 
886	0	14	45	164.6	  0.0 
887	0	14	46	340.8	  0.0 
888	0	14	47	286.1	  0.0 
889	0	14	48	218.6	  0.0 
890	0	14	49	281.1	  0.0 
891	0	14	50	143.5	  0.0 
892	0	14	51	161.5	  0.0 
893	0	14	52	331.6	  0.0 
894	0	14	53	 23.5	  0.0 
895	0	14	54	  0.0	  0.0 
896	0	14	55	  0.0	  0.0 
897	0	14	56	  0.0	  0.0 
898	0	14	57	123.4	  0.0 
899	0	14	58	417.7	  0.0 
900	0	14	59	406.1	  0.0 
